datetime,season,is_jbn,motivo_classificacao,wspd_ms,speed_thresh,shear_ms,shear_thresh,wdir
2007-05-10 00:00:00,MAM,False,Direção fora do setor NW-N-NE (90.0°),13.4,9.3,7.7,2.0999999999999996,90.0
2007-05-10 12:00:00,MAM,True,Critério JBN satisfeito,12.9,9.3,6.7,2.0999999999999996,35.0
2007-05-11 00:00:00,MAM,False,Vento em 850hPa baixo (8.7 < P75 9.3 m/s) | Cisalhamento baixo (-2.6 < P75 2.1 m/s),8.7,9.3,-2.6000000000000014,2.0999999999999996,25.0
2007-05-11 12:00:00,MAM,False,Vento em 850hPa baixo (6.2 < P75 9.3 m/s) | Cisalhamento baixo (-9.7 < P75 2.1 m/s),6.2,9.3,-9.7,2.0999999999999996,345.0
2007-05-12 00:00:00,MAM,False,Vento em 850hPa baixo (5.7 < P75 9.3 m/s) | Cisalhamento baixo (-11.8 < P75 2.1 m/s),5.7,9.3,-11.8,2.0999999999999996,30.0
2007-05-12 12:00:00,MAM,False,Vento em 850hPa baixo (4.6 < P75 9.3 m/s) | Cisalhamento baixo (-7.2 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (245.0°),4.6,9.3,-7.200000000000001,2.0999999999999996,245.0
2007-05-13 00:00:00,MAM,False,Vento em 850hPa baixo (3.6 < P75 9.3 m/s) | Cisalhamento baixo (-8.7 < P75 2.1 m/s),3.6,9.3,-8.700000000000001,2.0999999999999996,360.0
2007-05-13 12:00:00,MAM,False,Cisalhamento baixo (-1.6 < P75 2.1 m/s),11.3,9.3,-1.5999999999999996,2.0999999999999996,330.0
2007-05-14 00:00:00,MAM,False,Cisalhamento baixo (-8.2 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (285.0°),13.4,9.3,-8.200000000000001,2.0999999999999996,285.0
2007-05-14 12:00:00,MAM,False,Direção fora do setor NW-N-NE (245.0°),15.4,9.3,5.1,2.0999999999999996,245.0
2007-05-15 00:00:00,MAM,False,Vento em 850hPa baixo (6.7 < P75 9.3 m/s) | Cisalhamento baixo (0.0 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (260.0°),6.7,9.3,0.0,2.0999999999999996,260.0
2007-05-15 12:00:00,MAM,False,Vento em 850hPa baixo (6.7 < P75 9.3 m/s) | Cisalhamento baixo (-6.7 < P75 2.1 m/s),6.7,9.3,-6.7,2.0999999999999996,295.0
2007-05-16 00:00:00,MAM,False,Cisalhamento baixo (-3.6 < P75 2.1 m/s),11.3,9.3,-3.5999999999999996,2.0999999999999996,350.0
2007-05-16 12:00:00,MAM,True,Critério JBN satisfeito,27.3,9.3,6.199999999999999,2.0999999999999996,335.0
2007-05-17 12:00:00,MAM,False,Vento em 850hPa baixo (8.2 < P75 9.3 m/s) | Cisalhamento baixo (-6.2 < P75 2.1 m/s),8.2,9.3,-6.200000000000001,2.0999999999999996,310.0
2007-05-18 00:00:00,MAM,False,Vento em 850hPa baixo (3.1 < P75 9.3 m/s) | Cisalhamento baixo (-6.2 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (265.0°),3.1,9.3,-6.200000000000001,2.0999999999999996,265.0
2007-05-18 12:00:00,MAM,False,Vento em 850hPa baixo (0.5 < P75 9.3 m/s) | Cisalhamento baixo (-9.3 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (165.0°),0.5,9.3,-9.3,2.0999999999999996,165.0
